tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-540,Wimbledon,Grass,128,G,20120625,89,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.18959617,6,5230,104198,,,Guillermo Garcia Lopez,R,188,ESP,29.05954825,92,581,6-7(3) 6-4 6-1 6-3,5,R64,153,10,1,113,76,60,24,19,2,2,7,6,112,70,47,25,19,5,10
2012-540,Wimbledon,Grass,128,G,20120625,90,105041,,,Lukas Lacko,R,185,SVK,24.64339494,60,763,103781,,,Jurgen Melzer,L,183,AUT,31.09377139,35,1147,6-4 6-7(4) 3-6 6-3 6-4,5,R64,167,25,1,148,93,78,26,25,5,8,13,6,157,114,81,22,25,5,10
2012-540,Wimbledon,Grass,128,G,20120625,91,105676,,WC,David Goffin,R,163,BEL,21.54962355,70,688,105028,,Q,Jesse Levine,L,175,CAN,24.6954141,106,521,4-6 6-4 6-1 6-3,5,R64,147,14,6,124,84,59,21,18,10,12,14,5,111,70,49,17,18,6,12
2012-540,Wimbledon,Grass,128,G,20120625,92,103888,10,,Mardy Fish,R,188,USA,30.54346338,12,2535,104868,,WC,James Ward,R,190,GBR,25.3744011,173,297,6-3 5-7 6-4 6-7(3) 6-3,5,R64,253,26,4,162,82,65,44,27,5,8,16,3,172,106,74,32,25,12,17
2012-540,Wimbledon,Grass,128,G,20120625,93,104548,,Q,Brian Baker,R,190,USA,27.15400411,126,438,103813,,,Jarkko Nieminen,L,185,FIN,30.92402464,44,932,6-0 6-2 6-4,5,R64,80,6,2,64,42,35,14,12,0,0,5,2,76,48,30,8,12,6,12
2012-540,Wimbledon,Grass,128,G,20120625,94,105332,,,Benoit Paire,R,196,FRA,23.1321013,55,800,105238,22,,Alexandr Dolgopolov,R,180,UKR,23.63039014,21,1585,7-6(2) 6-4 6-4,5,R64,115,11,5,109,57,44,29,16,5,7,9,2,113,73,49,18,16,9,13
2012-540,Wimbledon,Grass,128,G,20120625,95,104259,27,,Philipp Kohlschreiber,R,178,GER,28.69267625,30,1220,104291,,,Malek Jaziri,R,185,TUN,28.42984257,78,633,6-1 7-6(2) 6-1,5,R64,91,22,5,80,51,46,17,14,1,1,8,6,80,46,34,11,12,1,5
2012-540,Wimbledon,Grass,128,G,20120625,96,104586,,,Lukas Rosol,R,196,CZE,26.92128679,100,553,104745,2,,Rafael Nadal,L,185,ESP,26.06160164,2,10060,6-7(9) 6-4 6-4 2-6 6-4,5,R64,198,22,3,137,92,76,26,25,1,4,19,2,139,93,73,29,25,4,8
2012-540,Wimbledon,Grass,128,G,20120625,97,104925,1,,Novak Djokovic,R,188,SRB,25.09514031,1,12280,103285,28,,Radek Stepanek,R,185,CZE,33.57700205,27,1340,4-6 6-2 6-2 6-2,5,R32,169,12,1,96,63,50,20,17,4,5,8,1,143,94,57,19,17,14,20
2012-540,Wimbledon,Grass,128,G,20120625,98,104678,,,Viktor Troicki,R,193,SRB,26.37097878,34,1190,104338,15,,Juan Monaco,R,185,ARG,28.24093087,14,2115,7-5 7-5 6-3,5,R32,158,13,9,115,64,54,19,17,6,9,0,2,115,78,46,17,16,7,13
2012-540,Wimbledon,Grass,128,G,20120625,99,104755,18,,Richard Gasquet,R,185,FRA,26.02053388,19,1600,104597,12,,Nicolas Almagro,R,183,ESP,26.84462697,11,2605,6-3 6-4 6-4,5,R32,98,9,3,88,61,50,16,15,3,3,7,2,77,53,38,13,14,4,7
2012-540,Wimbledon,Grass,128,G,20120625,100,104252,31,,Florian Mayer,R,190,GER,28.72279261,29,1230,105668,,Q,Jerzy Janowicz,R,203,POL,21.61533196,136,397,7-6(5) 3-6 2-6 6-3 7-5,5,R32,195,8,2,168,126,89,24,25,7,10,20,6,151,90,69,36,25,4,6
2012-540,Wimbledon,Grass,128,G,20120625,101,103819,3,,Roger Federer,R,185,SUI,30.88021903,3,9435,103898,29,,Julien Benneteau,R,185,FRA,30.51334702,32,1210,4-6 6-7(3) 6-2 7-6(6) 6-1,5,R32,214,14,4,156,101,80,31,25,4,6,15,10,168,115,79,27,24,8,13
2012-540,Wimbledon,Grass,128,G,20120625,102,103598,,,Xavier Malisse,R,185,BEL,31.93429158,75,651,104269,17,,Fernando Verdasco,L,188,ESP,28.61054073,16,1765,1-6 7-6(5) 6-1 4-6 6-3,5,R32,190,8,0,135,74,53,41,22,3,6,21,8,161,109,80,24,23,13,17
2012-540,Wimbledon,Grass,128,G,20120625,103,104797,,,Denis Istomin,R,188,UZB,25.79876797,39,1032,104268,,,Alejandro Falla,L,185,COL,28.61327858,73,664,6-3 6-4 3-6 7-6(5),5,R32,163,16,4,132,91,68,24,20,7,8,1,3,122,81,59,26,20,6,8
2012-540,Wimbledon,Grass,128,G,20120625,104,104022,26,,Mikhail Youzhny,R,183,RUS,30.00136893,33,1210,104386,8,,Janko Tipsarevic,R,180,SRB,28.00821355,8,3200,6-3 6-4 3-6 6-3,5,R32,146,10,1,106,69,57,20,19,2,3,11,2,103,66,49,20,18,5,8
2012-540,Wimbledon,Grass,128,G,20120625,105,103970,7,,David Ferrer,R,175,ESP,30.23134839,5,5250,104053,30,,Andy Roddick,R,188,USA,29.82067077,25,1395,2-6 7-6(8) 6-4 6-3,5,R32,158,10,3,113,66,53,29,19,3,6,15,1,118,85,64,17,20,4,8
2012-540,Wimbledon,Grass,128,G,20120625,106,105223,9,,Juan Martin Del Potro,R,198,ARG,23.75359343,9,3180,105453,19,,Kei Nishikori,R,178,JPN,22.48870637,20,1600,6-3 7-6(3) 6-1,5,R32,146,12,4,96,71,52,14,15,2,3,1,5,93,55,37,19,13,7,11
2012-540,Wimbledon,Grass,128,G,20120625,107,105227,16,,Marin Cilic,R,198,CRO,23.73990418,18,1655,105023,,,Sam Querrey,R,198,USA,24.71731691,64,705,7-6(6) 6-4 6-7(2) 6-7(3) 17-15,5,R32,331,14,6,226,138,104,56,39,5,8,23,9,273,172,132,47,39,11,16
2012-540,Wimbledon,Grass,128,G,20120625,108,104918,4,,Andy Murray,R,190,GBR,25.11430527,4,6980,104571,,,Marcos Baghdatis,R,183,CYP,27.02258727,42,945,7-5 3-6 7-5 6-1,5,R32,193,10,4,117,74,51,28,20,5,8,5,3,154,86,54,33,20,17,23
2012-540,Wimbledon,Grass,128,G,20120625,109,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.18959617,6,5230,105041,,,Lukas Lacko,R,185,SVK,24.64339494,60,763,6-4 6-3 6-3,5,R32,96,7,2,77,51,42,17,14,3,3,5,3,73,49,36,12,14,1,5
2012-540,Wimbledon,Grass,128,G,20120625,110,103888,10,,Mardy Fish,R,188,USA,30.54346338,12,2535,105676,,WC,David Goffin,R,163,BEL,21.54962355,70,688,6-3 7-6(6) 7-6(6),5,R32,136,17,1,103,66,59,23,17,1,1,6,2,109,72,54,20,16,1,2
2012-540,Wimbledon,Grass,128,G,20120625,111,104548,,Q,Brian Baker,R,190,USA,27.15400411,126,438,105332,,,Benoit Paire,R,196,FRA,23.1321013,55,800,6-4 4-6 6-1 6-3,5,R32,131,5,3,112,65,49,28,18,4,6,17,2,115,65,45,20,18,4,10
2012-540,Wimbledon,Grass,128,G,20120625,112,104259,27,,Philipp Kohlschreiber,R,178,GER,28.69267625,30,1220,104586,,,Lukas Rosol,R,196,CZE,26.92128679,100,553,6-2 6-3 7-6(6),5,R32,97,12,0,78,46,41,22,14,0,0,7,3,92,65,45,11,15,2,6
2012-540,Wimbledon,Grass,128,G,20120625,113,104925,1,,Novak Djokovic,R,188,SRB,25.09514031,1,12280,104678,,,Viktor Troicki,R,193,SRB,26.37097878,34,1190,6-3 6-1 6-3,5,R16,90,4,2,70,53,43,9,13,3,4,3,2,73,42,23,13,12,2,8
2012-540,Wimbledon,Grass,128,G,20120625,114,104252,31,,Florian Mayer,R,190,GER,28.72279261,29,1230,104755,18,,Richard Gasquet,R,185,FRA,26.02053388,19,1600,6-3 6-1 3-6 6-2,5,R16,112,14,0,81,49,40,22,16,0,1,7,2,108,82,55,9,17,6,12
2012-540,Wimbledon,Grass,128,G,20120625,115,103819,3,,Roger Federer,R,185,SUI,30.88021903,3,9435,103598,,,Xavier Malisse,R,185,BEL,31.93429158,75,651,7-6(1) 6-1 4-6 6-3,5,R16,131,9,1,117,82,60,20,19,8,11,9,2,111,79,53,9,19,1,7
2012-540,Wimbledon,Grass,128,G,20120625,116,104022,26,,Mikhail Youzhny,R,183,RUS,30.00136893,33,1210,104797,,,Denis Istomin,R,188,UZB,25.79876797,39,1032,6-3 5-7 6-4 6-7(5) 7-5,5,R16,256,12,3,188,113,81,40,28,11,14,16,1,147,103,82,21,27,3,8
2012-540,Wimbledon,Grass,128,G,20120625,117,103970,7,,David Ferrer,R,175,ESP,30.23134839,5,5250,105223,9,,Juan Martin Del Potro,R,198,ARG,23.75359343,9,3180,6-3 6-2 6-3,5,R16,118,4,0,76,49,37,21,13,4,4,6,3,82,60,38,9,13,3,8
2012-540,Wimbledon,Grass,128,G,20120625,118,104918,4,,Andy Murray,R,190,GBR,25.11430527,4,6980,105227,16,,Marin Cilic,R,198,CRO,23.73990418,18,1655,7-5 6-2 6-3,5,R16,130,16,1,88,60,43,20,15,7,8,4,3,92,54,39,13,14,7,12
2012-540,Wimbledon,Grass,128,G,20120625,119,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.18959617,6,5230,103888,10,,Mardy Fish,R,188,USA,30.54346338,12,2535,4-6 7-6(4) 6-4 6-4,5,R16,198,20,4,158,89,67,37,21,9,11,17,4,117,64,55,29,21,5,8
2012-540,Wimbledon,Grass,128,G,20120625,120,104259,27,,Philipp Kohlschreiber,R,178,GER,28.69267625,30,1220,104548,,Q,Brian Baker,R,190,USA,27.15400411,126,438,6-1 7-6(4) 6-3,5,R16,115,23,4,103,66,53,20,15,5,5,7,3,77,56,41,11,13,0,3
2012-540,Wimbledon,Grass,128,G,20120625,121,104925,1,,Novak Djokovic,R,188,SRB,25.09514031,1,12280,104252,31,,Florian Mayer,R,190,GER,28.72279261,29,1230,6-4 6-1 6-4,5,QF,105,7,3,84,55,42,17,14,7,8,2,1,77,44,27,15,13,4,9
2012-540,Wimbledon,Grass,128,G,20120625,122,103819,3,,Roger Federer,R,185,SUI,30.88021903,3,9435,104022,26,,Mikhail Youzhny,R,183,RUS,30.00136893,33,1210,6-1 6-2 6-2,5,QF,92,2,0,66,41,36,13,12,2,2,3,2,82,53,27,15,11,14,20
2012-540,Wimbledon,Grass,128,G,20120625,123,104918,4,,Andy Murray,R,190,GBR,25.11430527,4,6980,103970,7,,David Ferrer,R,175,ESP,30.23134839,5,5250,6-7(5) 7-6(6) 6-4 7-6(4),5,QF,232,18,3,150,92,74,34,23,10,12,6,0,165,112,79,28,23,6,9
2012-540,Wimbledon,Grass,128,G,20120625,124,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.18959617,6,5230,104259,27,,Philipp Kohlschreiber,R,178,GER,28.69267625,30,1220,7-6(5) 4-6 7-6(3) 6-2,5,QF,168,17,0,126,80,64,27,21,3,5,10,4,136,85,60,29,21,7,10
2012-540,Wimbledon,Grass,128,G,20120625,125,103819,3,,Roger Federer,R,185,SUI,30.88021903,3,9435,104925,1,,Novak Djokovic,R,188,SRB,25.09514031,1,12280,6-3 3-6 6-4 6-3,5,SF,139,12,0,101,65,49,26,19,2,3,9,2,115,73,52,24,18,8,11
2012-540,Wimbledon,Grass,128,G,20120625,126,104918,4,,Andy Murray,R,190,GBR,25.11430527,4,6980,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.18959617,6,5230,6-3 6-4 3-6 7-5,5,SF,167,9,2,111,67,50,28,20,6,8,11,2,135,85,64,16,20,8,12
2012-540,Wimbledon,Grass,128,G,20120625,127,103819,3,,Roger Federer,R,185,SUI,30.88021903,3,9435,104918,4,,Andy Murray,R,190,GBR,25.11430527,4,6980,4-6 7-5 6-3 6-4,5,F,204,12,3,131,90,68,20,21,5,7,16,1,157,88,61,33,20,8,12
2012-520,Roland Garros,Clay,128,G,20120527,1,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,103808,,,Potito Starace,R,188,ITA,30.87200548,97,558,7-6(3) 6-3 6-1,5,R128,124,6,0,79,61,50,12,14,0,0,4,0,106,79,47,13,14,11,15
2012-520,Roland Garros,Clay,128,G,20120527,2,104882,,,Blaz Kavcic,R,188,SLO,25.23203285,99,557,103720,,WC,Lleyton Hewitt,R,180,AUS,31.25530459,176,290,7-6(2) 6-3 6-7(4) 6-3,5,R128,230,11,4,140,88,58,32,22,6,10,12,8,145,80,50,32,20,3,9
2012-520,Roland Garros,Clay,128,G,20120527,3,103534,,Q,Nicolas Devilder,L,173,FRA,32.17522245,286,159,105936,,Q,Filip Krajinovic,R,185,SRB,20.24914442,630,37,6-2 6-2 6-0,5,R128,96,2,1,70,36,24,21,11,3,6,0,4,60,38,16,2,11,3,13
2012-520,Roland Garros,Clay,128,G,20120527,4,103582,,Q,Michael Berrer,L,193,GER,31.90691307,114,487,103781,30,,Jurgen Melzer,L,183,AUT,31.01711157,32,1182,6-7(5) 4-6 6-2 6-2 6-3,5,R128,222,15,6,168,104,70,34,24,7,12,3,13,154,85,56,29,23,9,18
2012-520,Roland Garros,Clay,128,G,20120527,5,104312,22,,Andreas Seppi,R,190,ITA,28.26557153,25,1355,103786,,,Nikolay Davydenko,R,178,RUS,30.98699521,47,920,6-3 7-6(5) 7-5,5,R128,146,13,0,96,60,47,21,16,1,3,2,5,124,89,52,19,17,3,8
2012-520,Roland Garros,Clay,128,G,20120527,6,105062,,,Mikhail Kukushkin,R,183,KAZ,24.42162902,53,853,105208,,,Ernests Gulbis,R,190,LAT,23.74264203,93,596,6-4 7-6(4) 5-7 2-6 6-4,5,R128,226,1,0,158,94,57,38,26,5,13,19,8,153,93,67,28,26,7,14
2012-520,Roland Garros,Clay,128,G,20120527,7,104180,,,Gilles Muller,L,193,LUX,29.05407255,54,852,104997,,Q,Igor Sijsling,R,190,NED,24.77754962,122,446,2-6 7-5 3-6 6-4 8-6,5,R128,217,23,8,174,93,70,42,27,14,19,11,3,158,96,74,32,26,10,14
2012-520,Roland Garros,Clay,128,G,20120527,8,104269,14,,Fernando Verdasco,L,188,ESP,28.5338809,16,1765,104327,,,Steve Darcis,R,178,BEL,28.20807666,61,760,6-3 6-2 7-6(4),5,R128,133,7,5,81,51,39,20,15,2,4,6,1,94,63,42,11,14,7,12
2012-520,Roland Garros,Clay,128,G,20120527,9,104468,11,,Gilles Simon,R,183,FRA,27.41683778,12,2615,105992,,,Ryan Harrison,R,183,USA,20.05749487,56,817,3-6 7-5 6-4 6-1,5,R128,167,5,9,131,74,53,27,19,5,9,5,2,106,59,37,22,19,2,9
2012-520,Roland Garros,Clay,128,G,20120527,10,104548,,WC,Brian Baker,R,190,USA,27.07734428,141,393,103598,,,Xavier Malisse,R,185,BEL,31.85763176,77,651,6-3 7-6(1) 7-6(5),5,R128,133,9,1,109,63,48,26,17,3,6,12,3,105,55,38,26,16,3,7
2012-520,Roland Garros,Clay,128,G,20120527,11,104665,,,Pablo Andujar,R,180,ESP,26.34360027,36,1115,103812,,,Victor Hanescu,R,198,ROU,30.85284052,146,380,6-1 2-6 1-6 6-3 6-1,5,R128,183,2,8,118,65,44,28,19,7,12,6,2,129,89,51,18,19,11,18
2012-520,Roland Garros,Clay,128,G,20120527,12,104527,18,,Stanislas Wawrinka,R,183,SUI,27.16769336,21,1505,104262,,,Flavio Cipolla,R,173,ITA,28.60506502,75,656,6-3 6-3 4-6 3-6 6-2,5,R128,199,4,4,132,81,58,24,23,3,9,2,13,152,99,64,18,22,10,18
2012-520,Roland Garros,Clay,128,G,20120527,13,104678,28,,Viktor Troicki,R,193,SRB,26.29431896,28,1325,105064,,,Thomaz Bellucci,L,188,BRA,24.41067762,66,707,4-6 6-3 5-7 6-3 6-2,5,R128,230,15,2,159,98,69,26,24,16,23,2,7,160,84,52,33,24,11,21
2012-520,Roland Garros,Clay,128,G,20120527,14,104926,,,Fabio Fognini,R,178,ITA,25.01300479,45,965,105173,,WC,Adrian Mannarino,L,183,FRA,23.91238877,153,344,6-0 7-5 6-1,5,R128,103,1,0,75,53,38,15,13,4,5,0,2,78,43,24,14,12,6,13
2012-520,Roland Garros,Clay,128,G,20120527,15,105649,,,Cedrik Marcel Stebe,L,183,GER,21.63449692,91,600,105154,,,Joao Souza,R,193,BRA,24.00273785,118,471,6-3 2-0 RET,5,R128,61,2,3,38,25,17,9,6,0,0,2,0,40,32,17,3,5,3,5
2012-520,Roland Garros,Clay,128,G,20120527,16,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.11293635,5,4965,105723,,Q,Andrey Kuznetsov,R,185,RUS,21.26214921,160,333,1-6 6-3 6-2 6-4,5,R128,138,10,1,100,63,48,22,17,4,6,7,2,110,65,47,20,17,14,18
2012-520,Roland Garros,Clay,128,G,20120527,17,103819,3,,Roger Federer,R,185,SUI,30.80355921,3,9790,104735,,,Tobias Kamke,R,180,GER,26.02053388,78,648,6-2 7-5 6-3,5,R128,117,7,5,101,60,40,21,14,4,7,2,8,97,58,36,10,15,8,16
2012-520,Roland Garros,Clay,128,G,20120527,18,104494,,,Adrian Ungur,R,178,ROU,27.33744011,92,597,103900,,,David Nalbandian,R,180,ARG,30.40383299,40,1005,6-3 5-7 6-4 7-5,5,R128,179,5,6,142,96,76,22,22,10,11,9,8,113,70,50,29,21,3,6
2012-520,Roland Garros,Clay,128,G,20120527,19,105373,,,Martin Klizan,L,190,SVK,22.88021903,70,683,104433,,,Frank Dancevic,R,185,CAN,27.66872005,120,466,4-0 RET,5,R128,17,2,1,9,6,6,2,2,0,0,0,2,15,10,4,1,2,1,3
2012-520,Roland Garros,Clay,128,G,20120527,20,103917,,,Nicolas Mahut,R,190,FRA,30.34907598,89,604,104053,26,,Andy Roddick,R,188,USA,29.74401095,33,1180,6-3 6-3 4-6 6-2,5,R128,142,13,4,107,58,41,28,18,7,10,8,4,97,59,41,17,18,0,7
2012-520,Roland Garros,Clay,128,G,20120527,21,105676,,LL,David Goffin,R,163,BEL,21.47296372,109,500,103285,23,,Radek Stepanek,R,185,CZE,33.50034223,27,1340,6-2 4-6 2-6 6-4 6-2,5,R128,224,12,8,133,63,48,33,22,7,14,7,4,169,99,56,33,22,21,30
2012-520,Roland Garros,Clay,128,G,20120527,22,103096,,WC,Arnaud Clement,R,173,FRA,34.44490075,139,400,104166,,,Alex Bogomolov Jr,R,178,RUS,29.09787817,46,926,6-2 3-6 4-6 7-6(2) 5-4 RET,5,R128,259,18,10,163,92,76,30,25,2,7,7,4,175,128,84,23,23,14,18
2012-520,Roland Garros,Clay,128,G,20120527,23,103997,,,Lukasz Kubot,R,190,POL,30.03422313,49,876,103971,,,Karol Beck,R,180,SVK,30.15195072,104,521,7-5 6-2 7-5,5,R128,184,3,1,112,78,51,19,16,13,16,5,6,99,55,37,17,16,6,13
2012-520,Roland Garros,Clay,128,G,20120527,24,103722,,Q,Florent Serra,R,180,FRA,31.24435318,156,336,103852,15,,Feliciano Lopez,L,188,ESP,30.68583162,17,1725,5-0 RET,5,R128,18,3,0,17,9,7,6,3,0,0,1,0,11,6,2,1,2,1,3
2012-520,Roland Garros,Clay,128,G,20120527,25,105223,9,,Juan Martin Del Potro,R,198,ARG,23.67693361,9,2910,103656,,,Albert Montanes,R,175,ESP,31.50171116,65,715,6-2 6-7(5) 6-2 6-1,5,R128,190,4,6,137,81,60,30,18,11,12,3,6,114,71,41,21,17,4,11
2012-520,Roland Garros,Clay,128,G,20120527,26,104273,,,Edouard Roger Vasselin,R,188,FRA,28.49828884,82,625,105577,,,Vasek Pospisil,R,193,CAN,21.9301848,101,535,3-6 6-3 6-2 6-2,5,R128,149,5,6,120,78,50,26,17,7,10,9,4,104,63,37,19,17,4,11
2012-520,Roland Garros,Clay,128,G,20120527,27,103507,,,Juan Carlos Ferrero,R,183,ESP,32.29021218,41,990,104850,,WC,Jonathan Dasnieres De Veigy,L,,FRA,25.39356605,158,333,6-1 6-4 6-3,5,R128,129,6,2,68,36,28,17,13,0,2,6,2,108,67,34,19,13,14,21
2012-520,Roland Garros,Clay,128,G,20120527,28,105227,21,,Marin Cilic,R,198,CRO,23.66324435,24,1380,103926,,Q,Daniel Munoz De La Nava,L,,ESP,30.32717317,130,427,6-4 6-4 7-5,5,R128,144,10,6,90,51,36,22,16,6,10,1,2,96,53,31,19,16,6,13
2012-520,Roland Garros,Clay,128,G,20120527,29,104731,31,,Kevin Anderson,R,203,RSA,26.02874743,34,1170,104349,,,Rui Machado,R,178,POR,28.13141684,80,632,7-6(2) 6-7(6) 4-6 6-1 11-9,5,R128,290,26,7,198,133,95,37,31,11,15,3,6,210,146,90,37,30,10,16
2012-520,Roland Garros,Clay,128,G,20120527,30,104547,,Q,Horacio Zeballos,L,188,ARG,27.08555784,108,502,103799,,WC,Eric Prodon,R,178,FRA,30.91854894,115,482,6-7(8) 6-3 6-3 6-2,5,R128,176,15,5,116,76,64,22,19,3,4,2,1,146,82,55,29,19,12,18
2012-520,Roland Garros,Clay,128,G,20120527,31,103566,,,Michael Llodra,L,190,FRA,32.02737851,57,795,104198,,,Guillermo Garcia Lopez,R,188,ESP,28.98288843,72,661,7-6(5) 6-2 3-6 6-3,5,R128,176,12,2,117,72,57,26,19,4,5,8,14,147,67,51,39,19,12,15
2012-520,Roland Garros,Clay,128,G,20120527,32,104607,7,,Tomas Berdych,R,196,CZE,26.69404517,7,4515,104534,,,Dudi Sela,R,175,ISR,27.14852841,95,592,6-3 6-4 6-1,5,R128,118,6,2,91,52,39,22,13,7,8,1,2,74,42,22,16,13,4,10
2012-520,Roland Garros,Clay,128,G,20120527,33,103970,6,,David Ferrer,R,175,ESP,30.15468857,6,4640,105041,,,Lukas Lacko,R,185,SVK,24.56673511,64,723,6-3 6-4 6-1,5,R128,118,2,3,69,36,32,21,13,1,2,0,3,89,45,25,20,13,6,12
2012-520,Roland Garros,Clay,128,G,20120527,34,105332,,,Benoit Paire,R,196,FRA,23.05544148,69,685,105077,,,Albert Ramos,L,188,ESP,24.3613963,38,1030,7-6(3) 6-4 6-7(5) 6-3,5,R128,210,5,8,156,70,50,41,22,10,18,4,10,139,82,47,27,21,7,17
2012-520,Roland Garros,Clay,128,G,20120527,35,104898,,,Robin Haase,R,190,NED,25.14442163,39,1010,104471,,,Ivan Dodig,R,183,CRO,27.40041068,73,660,6-2 6-2 6-1,5,R128,97,7,3,58,34,32,12,11,0,0,7,3,90,61,34,8,12,11,18
2012-520,Roland Garros,Clay,128,G,20120527,36,104022,27,,Mikhail Youzhny,R,183,RUS,29.9247091,30,1210,103484,,,James Blake,R,185,USA,32.41615332,96,572,6-2 6-1 6-2,5,R128,86,8,5,66,37,30,19,12,1,1,1,4,85,50,29,12,11,9,15
2012-520,Roland Garros,Clay,128,G,20120527,37,104719,20,,Marcel Granollers,R,190,ESP,26.12731006,23,1385,105311,,Q,Joao Sousa,R,,POR,23.16221766,137,403,6-2 3-6 6-3 6-4,5,R128,209,6,8,148,91,64,21,18,16,20,5,5,117,73,49,17,18,9,16
2012-520,Roland Garros,Clay,128,G,20120527,38,104291,,,Malek Jaziri,R,185,TUN,28.35318275,94,595,104332,,,Philipp Petzschner,R,185,GER,28.1779603,98,557,6-3 7-5 7-6(7),5,R128,176,6,1,123,66,40,35,17,11,15,5,4,119,60,41,26,16,13,19
2012-520,Roland Garros,Clay,128,G,20120527,39,103908,,WC,Paul Henri Mathieu,R,185,FRA,30.37371663,261,185,103451,,,Bjorn Phau,R,175,GER,32.64887064,84,620,2-6 4-6 6-4 6-3 6-0,5,R128,194,7,10,137,70,55,31,22,8,13,13,5,113,56,35,31,21,0,7
2012-520,Roland Garros,Clay,128,G,20120527,40,104545,10,,John Isner,R,206,USA,27.08829569,11,2620,104297,,Q,Rogerio Dutra Silva,R,178,BRA,28.31485284,121,451,6-3 6-4 6-4,5,R128,94,18,2,70,52,48,13,15,2,2,3,5,86,70,49,6,14,8,11
2012-520,Roland Garros,Clay,128,G,20120527,41,104660,,,Sergiy Stakhovsky,R,193,UKR,26.39014374,83,620,105238,16,,Alexandr Dolgopolov,R,180,UKR,23.55373032,19,1665,6-7(4) 6-4 7-6(4) 3-6 6-3,5,R128,220,8,3,150,92,72,33,26,4,8,16,6,163,64,52,57,26,6,11
2012-520,Roland Garros,Clay,128,G,20120527,42,103163,,Q,Tommy Haas,R,188,GER,34.15195072,112,493,103835,,,Filippo Volandri,R,183,ITA,30.72689938,81,630,6-3 0-6 6-4 6-4,5,R128,164,7,6,127,80,56,19,18,7,12,0,2,117,82,49,21,17,12,17
2012-520,Roland Garros,Clay,128,G,20120527,43,105777,,,Grigor Dimitrov,R,188,BUL,21.0349076,87,611,105385,,,Donald Young,L,183,USA,22.84736482,51,866,7-6(3) 6-1 6-1,5,R128,111,13,5,90,54,44,18,13,5,6,1,5,87,55,31,15,13,3,9
2012-520,Roland Garros,Clay,128,G,20120527,44,104755,17,,Richard Gasquet,R,185,FRA,25.94387406,20,1600,105132,,Q,Jurgen Zopp,R,190,EST,24.16427105,103,526,6-3 6-4 7-6(4),5,R128,142,8,5,103,66,57,21,16,6,6,6,1,94,50,41,24,15,4,6
2012-520,Roland Garros,Clay,128,G,20120527,45,106071,25,,Bernard Tomic,R,193,AUS,19.60027379,29,1240,104890,,Q,Andreas Haider Maurer,R,190,AUT,25.18548939,155,336,7-6(5) 6-3 6-3,5,R128,121,10,2,116,76,46,22,15,6,9,3,9,97,61,34,16,15,3,9
2012-520,Roland Garros,Clay,128,G,20120527,46,105053,,,Santiago Giraldo,R,188,COL,24.50102669,50,868,104268,,,Alejandro Falla,L,185,COL,28.53661875,52,853,5-7 6-2 6-4 7-6(4),5,R128,229,3,0,156,104,65,29,21,16,21,2,5,147,92,55,27,21,10,17
2012-520,Roland Garros,Clay,128,G,20120527,47,103813,,,Jarkko Nieminen,L,185,FIN,30.84736482,48,897,104214,,,Igor Andreev,R,185,RUS,28.8733744,85,612,3-6 6-2 2-1 RET,5,R128,70,4,2,51,34,26,7,10,0,3,0,4,59,37,26,9,10,5,9
2012-520,Roland Garros,Clay,128,G,20120527,48,104918,4,,Andy Murray,R,190,GBR,25.03764545,4,7500,105147,,,Tatsuma Ito,R,180,JPN,24.02737851,68,690,6-1 7-5 6-0,5,R128,95,3,3,69,39,34,17,13,3,4,0,4,64,39,19,11,12,6,13
2012-520,Roland Garros,Clay,128,G,20120527,49,104386,8,,Janko Tipsarevic,R,180,SRB,27.93155373,8,3110,105023,,,Sam Querrey,R,198,USA,24.64065708,71,670,2-6 6-4 7-6(3) 6-3,5,R128,156,13,0,114,71,55,25,20,3,6,8,8,123,60,46,34,19,5,8
2012-520,Roland Garros,Clay,128,G,20120527,50,104871,,,Jeremy Chardy,R,188,FRA,25.28952772,55,834,104229,,,Yen Hsun Lu,R,180,TPE,28.78850103,60,770,6-4 6-1 6-7(3) 3-6 11-9,5,R128,250,17,11,165,84,61,50,28,5,9,18,12,179,106,75,35,30,8,16
