tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Roland Garros,103781,L,183,AUT,33.01026694,56,835,105676,R,163,BEL,23.4661191,105,548,6-4 5-7 7-5 6-4,R128,207,3,7,145,86,55,27,22,11,19,10,15,172,106,60,32,22,9,19
Roland Garros,103813,L,185,FIN,32.84052019,60,790,104308,R,185,POL,30.27241615,102,572,6-7(7) 6-4 6-7(3) 6-3 6-4,R128,228,9,11,183,111,90,32,27,9,11,6,9,182,104,73,43,26,16,21
Roland Garros,105668,R,203,POL,23.53182752,23,1510,103607,R,173,DOM,33.81245722,100,592,6-1 6-4 6-7(6) 6-4,R128,143,15,13,118,69,57,23,20,2,4,3,5,110,73,45,21,19,5,11
Roland Garros,105227,R,198,CRO,25.65639973,26,1410,104665,R,180,ESP,28.33675565,78,661,6-0 6-3 7-6(6),R128,131,16,1,91,59,47,18,14,8,9,3,2,106,77,44,12,13,8,13
Roland Garros,104735,R,180,GER,28.01368925,106,547,105080,U,,SVK,26.34633812,211,233,7-5 7-6(2) 7-6(1),R128,151,7,2,122,84,62,24,18,3,4,6,0,123,75,53,23,18,4,6
Roland Garros,104871,R,188,FRA,27.28268309,42,1060,104593,R,185,ESP,28.79945243,94,599,7-5 6-2 6-2,R128,97,10,3,74,49,39,16,14,2,3,1,3,83,49,30,15,14,2,8
Roland Garros,104925,R,188,SRB,27.01163587,2,11850,105311,R,,POR,25.15537303,44,1039,6-1 6-2 6-4,R128,110,9,3,83,58,38,14,13,7,10,0,2,87,52,32,8,12,7,15
Roland Garros,104745,L,185,ESP,27.97809719,1,12500,106233,R,,AUT,20.72553046,57,812,6-2 6-2 6-3,R64,125,0,0,79,54,36,17,13,2,4,2,3,70,45,18,14,12,3,10
Roland Garros,104919,R,188,ARG,27.03080082,65,733,104559,R,188,RUS,29.00752909,58,798,6-2 4-6 6-4 6-4,R64,168,7,9,120,71,47,30,19,9,12,4,2,113,71,46,21,19,5,11
Roland Garros,106058,R,185,USA,21.66735113,75,678,105449,R,188,USA,24.41889117,64,748,7-5 6-4 6-2,R64,107,8,0,78,46,36,23,15,3,4,8,1,97,58,38,17,15,5,10
Roland Garros,105583,R,180,SRB,23.90417522,83,632,105132,R,190,EST,26.15742642,335,133,6-2 6-4 6-4,R64,95,8,1,74,40,31,23,14,6,8,2,3,81,52,31,12,14,2,8
Roland Garros,103333,R,208,CRO,35.23887748,37,1097,104890,R,190,AUT,27.17864476,104,553,7-5 6-3 6-4,R64,107,24,1,81,62,55,10,16,0,0,6,6,94,54,39,22,15,6,9
Roland Garros,104731,R,203,RSA,28.02190281,20,1710,105678,L,,FRA,23.44147844,206,238,6-2 6-3 6-2,R64,125,7,1,74,54,40,9,13,2,4,2,5,90,55,33,10,12,11,18
Roland Garros,104312,R,190,ITA,30.2587269,33,1150,104338,R,185,ARG,30.15742642,76,675,6-2 6-4 6-4,R64,143,5,4,86,44,34,23,14,4,6,1,1,131,101,55,13,14,15,21
Roland Garros,103970,R,175,ESP,32.14784394,5,5030,104620,R,183,ITA,28.62970568,150,385,6-2 6-3 6-2,R64,108,2,3,87,57,44,17,13,4,4,0,3,74,46,27,12,12,3,8
Roland Garros,104198,R,188,ESP,30.97604381,41,1063,105173,L,183,FRA,25.90554415,89,612,6-4 6-3 4-6 6-0,R64,157,6,2,126,78,54,22,18,11,15,2,2,105,64,36,20,17,6,14
Roland Garros,105385,L,183,USA,24.84052019,79,647,103852,L,188,ESP,32.678987,27,1395,6-3 7-6(1) 6-3,R64,115,3,4,97,60,44,23,16,4,6,2,1,82,51,35,14,14,1,5
Roland Garros,104792,R,193,FRA,27.73169062,28,1390,105526,R,,GER,24.08487337,62,753,7-6(4) 6-4 6-1,R64,133,8,10,110,65,45,21,15,12,16,3,2,91,57,32,15,14,0,7
Roland Garros,104926,R,178,ITA,27.00616016,15,2155,105064,L,188,BRA,26.40383299,108,540,6-3 6-4 7-6(2),R64,126,4,2,101,66,50,19,16,4,5,9,4,93,54,37,21,15,5,8
Roland Garros,104755,R,185,FRA,27.93702943,13,2445,104122,R,183,ARG,31.30732375,47,975,7-6(5) 6-4 6-4,R64,162,2,6,123,78,58,19,16,9,11,3,2,98,76,49,13,16,6,10
Roland Garros,104269,L,188,ESP,30.52703628,25,1420,104655,R,180,URU,28.39698836,136,416,4-6 6-7(6) 7-5 6-4 6-3,R64,233,15,4,142,92,69,29,26,5,10,16,7,207,126,87,36,27,15,23
Roland Garros,104259,R,178,GER,30.6091718,24,1485,104797,R,188,UZB,27.71526352,49,915,6-3 7-6(5) 6-2,R64,118,4,2,78,45,37,19,14,3,5,1,0,97,59,36,16,15,2,8
Roland Garros,104918,R,190,GBR,27.03080082,8,4120,104594,R,194,AUS,28.79671458,66,732,6-3 6-1 6-3,R64,116,9,1,75,43,31,21,12,5,6,2,4,104,67,42,10,13,13,20
Roland Garros,104607,R,196,CZE,28.68720055,6,4330,104873,R,,KAZ,27.27446954,101,591,6-7(4) 6-4 7-5 6-3,R64,174,5,3,122,72,60,31,21,2,3,7,2,149,107,72,22,22,8,13
Roland Garros,105138,R,,ESP,26.11362081,29,1330,105332,R,196,FRA,25.04859685,61,760,6-4 7-6(4) 6-2,R64,130,3,1,92,73,49,10,15,1,4,9,3,129,59,35,30,15,18,24
Roland Garros,103990,R,180,ESP,32.06844627,19,1900,104932,L,203,FRA,26.99247091,72,704,6-2 6-3 6-3,R64,101,2,0,70,49,40,15,13,1,1,6,8,90,59,37,12,13,7,12
Roland Garros,104545,R,206,USA,29.08145106,11,2600,105062,R,183,KAZ,26.41478439,54,859,6-7(6) 7-6(4) 6-3 7-6(4),R64,198,35,2,165,118,95,22,23,10,11,5,4,153,120,87,21,22,6,8
Roland Garros,103285,R,185,CZE,35.4934976,43,1040,104022,R,183,RUS,31.91786448,16,2065,6-0 6-3 3-6 6-4,R64,141,7,1,108,58,40,27,17,5,9,3,5,91,64,42,8,17,4,12
Roland Garros,105208,R,190,LAT,25.7357974,17,2050,105487,L,,ARG,24.24093087,143,398,6-2 7-5 6-0,R64,117,9,3,65,33,28,25,13,1,1,4,8,110,71,48,9,13,13,19
Roland Garros,104098,R,185,RUS,31.45242984,32,1155,105023,R,198,USA,26.63381246,67,730,6-4 7-5 6-1,R64,101,11,2,83,57,44,17,14,5,6,13,1,91,52,31,18,15,2,8
Roland Garros,103819,R,185,SUI,32.79671458,4,5125,106043,R,,ARG,21.77412731,109,533,6-3 6-4 6-4,R64,103,9,2,81,51,42,17,15,1,2,1,4,95,51,30,24,14,6,10
Roland Garros,105683,R,196,CAN,23.41136208,9,2975,106210,L,,CZE,20.87611225,81,641,7-6(4) 6-4 6-1,R64,128,20,2,86,49,40,22,14,5,7,5,1,98,64,37,18,15,3,9
Roland Garros,104468,R,183,FRA,29.40999316,30,1225,105292,R,,COL,25.29500342,77,675,6-4 6-0 6-2,R64,104,1,2,72,41,31,18,12,2,3,4,0,74,46,22,12,12,4,11
Roland Garros,104719,R,190,ESP,28.12046543,39,1080,105238,R,180,UKR,25.54688569,21,1645,1-6 3-6 6-3 6-0 6-2,R64,187,5,1,137,88,59,22,20,4,9,12,6,139,75,48,29,19,7,14
Roland Garros,105373,L,190,SVK,24.8733744,59,795,104898,R,190,NED,27.137577,50,910,6-1 3-6 6-1 1-6 7-5,R64,185,5,3,143,86,53,31,21,9,14,10,2,139,75,52,26,21,4,11
Roland Garros,104542,R,188,FRA,29.10609172,14,2315,103781,L,183,AUT,33.01026694,56,835,6-2 6-3 6-4,R64,107,13,2,81,58,48,8,14,3,4,5,4,85,49,31,15,13,7,12
Roland Garros,105668,R,203,POL,23.53182752,23,1510,103813,L,185,FIN,32.84052019,60,790,7-6(4) 7-6(4) 6-4,R64,134,6,9,99,62,49,17,17,8,13,9,4,135,91,62,14,17,12,18
Roland Garros,105227,R,198,CRO,25.65639973,26,1410,104735,R,180,GER,28.01368925,106,547,6-3 3-6 6-3 6-0,R64,122,19,3,101,59,48,22,17,3,4,1,4,93,60,39,15,16,6,11
Roland Garros,104925,R,188,SRB,27.01163587,2,11850,104871,R,188,FRA,27.28268309,42,1060,6-1 6-4 6-2,R64,92,2,1,69,42,32,17,13,2,4,3,3,76,45,26,10,12,2,9
Roland Garros,104745,L,185,ESP,27.97809719,1,12500,104919,R,188,ARG,27.03080082,65,733,6-2 7-5 6-2,R32,137,0,1,83,60,42,15,14,6,8,2,5,92,50,26,19,14,3,10
Roland Garros,105583,R,180,SRB,23.90417522,83,632,106058,R,185,USA,21.66735113,75,678,6-4 7-5 6-3,R32,134,3,1,98,50,39,28,15,8,9,3,5,90,47,34,19,16,3,8
Roland Garros,104731,R,203,RSA,28.02190281,20,1710,103333,R,208,CRO,35.23887748,37,1097,6-3 RET,R32,43,7,0,26,19,16,5,5,0,0,6,1,29,18,14,2,4,4,5
Roland Garros,103970,R,175,ESP,32.14784394,5,5030,104312,R,190,ITA,30.2587269,33,1150,6-2 7-6(2) 6-3,R32,142,4,5,106,66,48,21,15,4,6,1,3,101,60,35,22,14,8,13
Roland Garros,104198,R,188,ESP,30.97604381,41,1063,105385,L,183,USA,24.84052019,79,647,6-2 6-4 2-6 6-7(4) 6-4,R32,227,10,9,146,85,66,28,24,7,11,11,8,178,109,74,33,24,12,18
Roland Garros,104792,R,193,FRA,27.73169062,28,1390,104926,R,178,ITA,27.00616016,15,2155,5-7 6-2 6-4 0-6 6-2,R32,204,5,5,149,116,63,17,22,15,24,3,4,129,73,35,29,22,8,18
Roland Garros,104269,L,188,ESP,30.52703628,25,1420,104755,R,185,FRA,27.93702943,13,2445,6-3 6-2 6-3,R32,118,2,0,79,65,44,9,13,7,9,0,1,77,51,28,9,13,2,9
Roland Garros,104918,R,190,GBR,27.03080082,8,4120,104259,R,178,GER,30.6091718,24,1485,3-6 6-3 6-3 4-6 12-10,R32,247,10,8,174,84,61,43,29,4,12,4,4,201,125,77,39,30,11,21
Roland Garros,104607,R,196,CZE,28.68720055,6,4330,105138,R,,ESP,26.11362081,29,1330,6-1 6-2 6-7(4) 6-4,R32,163,12,2,112,60,47,27,19,2,6,1,3,116,75,42,18,18,6,15
Roland Garros,104545,R,206,USA,29.08145106,11,2600,103990,R,180,ESP,32.06844627,19,1900,7-6(13) 7-6(3) 6-7(5) 7-5,R32,198,17,4,179,124,95,35,24,13,13,7,2,144,113,90,24,24,5,6
Roland Garros,105208,R,190,LAT,25.7357974,17,2050,103285,R,185,CZE,35.4934976,43,1040,6-3 6-2 7-5,R32,119,19,5,75,47,44,17,15,1,1,3,2,97,58,36,22,14,8,12
Roland Garros,103819,R,185,SUI,32.79671458,4,5125,104098,R,185,RUS,31.45242984,32,1155,7-5 6-7(7) 6-2 6-4,R32,187,15,1,120,81,65,27,21,2,2,6,5,159,98,67,31,21,17,21
Roland Garros,105683,R,196,CAN,23.41136208,9,2975,104468,R,183,FRA,29.40999316,30,1225,4-6 6-3 2-6 6-2 7-5,R32,196,19,7,152,94,70,24,24,10,15,8,2,130,75,49,31,23,6,12
Roland Garros,104719,R,190,ESP,28.12046543,39,1080,105373,L,190,SVK,24.8733744,59,795,6-7(5) 6-2 7-6(4) 7-5,R32,254,6,5,160,93,63,32,22,16,22,0,7,194,100,64,38,22,14,23
Roland Garros,104542,R,188,FRA,29.10609172,14,2315,105668,R,203,POL,23.53182752,23,1510,6-4 6-4 6-3,R32,121,4,0,83,45,34,23,15,1,3,5,9,88,50,35,16,14,3,8
Roland Garros,104925,R,188,SRB,27.01163587,2,11850,105227,R,198,CRO,25.65639973,26,1410,6-3 6-2 6-7(2) 6-4,R32,191,5,3,138,90,62,26,20,8,11,5,5,137,68,48,30,19,15,22
Roland Garros,104745,L,185,ESP,27.97809719,1,12500,105583,R,180,SRB,23.90417522,83,632,6-1 6-2 6-1,R16,93,0,1,59,37,30,14,11,3,4,3,3,57,28,14,4,11,2,10
Roland Garros,103970,R,175,ESP,32.14784394,5,5030,104731,R,203,RSA,28.02190281,20,1710,6-3 6-3 6-7(5) 6-1,R16,171,2,4,123,89,66,16,19,5,7,9,4,126,81,52,18,18,9,16
Roland Garros,104792,R,193,FRA,27.73169062,28,1390,104198,R,188,ESP,30.97604381,41,1063,6-0 6-2 7-5,R16,118,4,6,77,45,34,18,13,2,4,0,0,82,42,21,16,13,9,17
Roland Garros,104918,R,190,GBR,27.03080082,8,4120,104269,L,188,ESP,30.52703628,25,1420,6-4 7-5 7-6(3),R16,174,4,3,112,69,52,24,17,4,6,1,2,138,104,61,18,17,15,19
Roland Garros,104607,R,196,CZE,28.68720055,6,4330,104545,R,206,USA,29.08145106,11,2600,6-4 6-4 6-4,R16,111,11,1,83,53,44,19,15,2,2,7,1,86,54,38,16,15,5,8
Roland Garros,105208,R,190,LAT,25.7357974,17,2050,103819,R,185,SUI,32.79671458,4,5125,6-7(5) 7-6(3) 6-2 4-6 6-3,R16,222,13,4,154,93,65,37,26,2,7,7,3,161,102,70,30,25,5,12
Roland Garros,105683,R,196,CAN,23.41136208,9,2975,104719,R,190,ESP,28.12046543,39,1080,6-3 6-3 6-3,R16,114,6,2,98,62,49,17,14,2,2,3,0,75,53,36,9,13,1,5
Roland Garros,104925,R,188,SRB,27.01163587,2,11850,104542,R,188,FRA,29.10609172,14,2315,6-1 6-4 6-1,R16,89,1,1,66,44,31,17,12,1,2,5,2,71,40,22,11,12,2,9
Roland Garros,104745,L,185,ESP,27.97809719,1,12500,103970,R,175,ESP,32.14784394,5,5030,4-6 6-4 6-0 6-1,QF,154,1,1,102,63,43,22,16,11,14,2,1,95,60,32,15,17,5,14
Roland Garros,104918,R,190,GBR,27.03080082,8,4120,104792,R,193,FRA,27.73169062,28,1390,6-4 6-1 4-6 1-6 6-0,QF,195,1,2,135,84,55,31,20,9,13,4,5,139,105,63,14,20,11,18
Roland Garros,105208,R,190,LAT,25.7357974,17,2050,104607,R,196,CZE,28.68720055,6,4330,6-3 6-2 6-4,QF,119,10,1,79,47,38,19,14,2,3,3,2,78,39,27,17,13,3,8
Roland Garros,104925,R,188,SRB,27.01163587,2,11850,105683,R,196,CAN,23.41136208,9,2975,7-5 7-6(5) 6-4,QF,142,4,1,98,67,50,23,17,1,2,21,4,114,80,63,10,17,6,9
Roland Garros,104745,L,185,ESP,27.97809719,1,12500,104918,R,190,GBR,27.03080082,8,4120,6-3 6-2 6-1,SF,100,2,2,59,45,41,8,12,0,0,2,3,67,35,22,11,12,0,6
Roland Garros,104925,R,188,SRB,27.01163587,2,11850,105208,R,190,LAT,25.7357974,17,2050,6-3 6-3 3-6 6-3,SF,154,9,1,111,74,59,16,18,5,7,13,5,105,60,42,24,18,5,10
Roland Garros,104745,L,185,ESP,27.97809719,1,12500,104925,R,188,SRB,27.01163587,2,11850,3-6 7-5 6-2 6-4,F,211,3,4,120,84,61,18,19,6,9,11,3,126,82,59,16,20,4,10
Wimbledon,104925,R,188,SRB,27.08829569,2,12330,104979,R,185,KAZ,26.92128679,56,852,6-0 6-1 6-4,R128,88,7,0,62,41,33,15,12,0,0,1,3,87,50,25,18,11,9,15
Wimbledon,103285,R,185,CZE,35.57015743,38,1085,104655,R,180,URU,28.47364819,112,531,6-2 6-4 6-4,R128,108,10,2,68,49,44,12,14,0,0,3,4,105,64,41,21,14,12,16
Wimbledon,104468,R,183,FRA,29.48665298,44,1005,104505,R,190,RUS,29.32785763,221,221,6-2 7-6(4) 7-5,R128,128,8,1,98,54,44,30,16,1,1,3,0,99,68,49,15,16,2,5
Wimbledon,104898,R,190,NED,27.21423682,53,865,105577,R,193,CAN,24,33,1170,7-6(6) 4-6 7-5 6-3,R128,158,12,2,134,84,70,28,22,4,5,21,6,126,77,64,25,21,2,4
Wimbledon,104022,R,183,RUS,31.9945243,16,1790,104868,R,190,GBR,27.36755647,154,371,6-2 6-2 6-1,R128,105,2,1,73,46,34,18,12,3,3,4,1,79,51,25,12,11,8,14
Wimbledon,104499,R,178,TPE,29.36892539,147,397,105292,R,,COL,25.37166324,76,705,6-3 6-3 6-2,R128,94,7,3,72,44,38,16,13,0,0,10,2,84,55,37,11,13,5,10
Wimbledon,105023,R,198,USA,26.71047228,67,755,105614,L,190,USA,23.84120465,75,707,6-7(5) 6-4 6-1 7-5,R128,143,25,6,130,81,70,26,21,8,9,10,8,138,92,61,23,20,5,10
Wimbledon,104542,R,188,FRA,29.18275154,17,1775,103781,L,183,AUT,33.08692676,49,940,6-1 3-6 3-6 6-2 6-4,R128,179,20,6,127,79,59,28,22,4,7,7,4,160,120,75,19,21,11,16
Wimbledon,105208,R,190,LAT,25.81245722,10,2725,105132,R,190,EST,26.23408624,272,174,7-6(7) 7-5 7-6(10),R128,151,22,8,113,70,64,19,18,0,1,7,5,127,78,56,29,18,0,2
Wimbledon,104660,R,193,UKR,28.45995893,90,610,104122,R,183,ARG,31.38398357,43,1010,6-3 6-3 6-3,R128,92,11,1,66,49,40,11,13,1,2,2,1,90,61,38,12,14,11,17
Wimbledon,104871,R,188,FRA,27.35934292,42,1015,105638,R,170,GBR,23.73442847,214,226,6-2 7-6(3) 6-7(6) 6-3,R128,157,23,5,117,72,55,28,20,6,9,12,6,144,96,64,21,21,10,17
Wimbledon,104594,R,194,AUS,28.8733744,58,827,104269,L,188,ESP,30.6036961,24,1555,6-4 4-6 6-4 6-2,R128,136,11,2,113,74,56,22,19,6,8,14,8,112,64,47,20,19,7,12
Wimbledon,105227,R,198,CRO,25.73305955,29,1350,103908,R,185,FRA,32.44353183,89,611,6-4 6-7(2) 6-2 6-1,R128,151,27,3,107,66,57,23,19,3,4,5,4,130,80,55,23,18,16,22
Wimbledon,104890,R,190,AUT,27.25530459,95,589,106378,R,,GBR,19.45516769,320,145,6-3 7-6(4) 6-2,R128,110,7,4,88,54,45,17,14,5,6,12,5,100,55,39,20,15,6,11
Wimbledon,106071,R,193,AUS,21.67008898,86,631,105539,R,185,RUS,24.12320329,114,526,6-4 6-3 6-2,R128,87,11,1,68,49,40,13,14,1,2,7,3,89,49,31,17,13,5,10
Wimbledon,104607,R,196,CZE,28.76386037,6,4680,103812,R,198,ROU,32.92265572,104,552,6-7(5) 6-1 6-4 6-3,R128,176,22,3,112,72,54,30,19,3,3,10,2,166,131,83,14,19,20,25
Wimbledon,104918,R,190,GBR,27.10746064,5,4680,105676,R,163,BEL,23.54277892,105,548,6-1 6-4 7-5,R128,122,8,1,78,55,47,14,15,2,2,2,4,95,55,35,19,14,4,8
Wimbledon,105641,L,,SLO,23.71526352,92,596,104665,R,180,ESP,28.41341547,80,666,6-3 6-1 6-4,R128,101,4,4,80,51,41,15,13,6,7,1,3,83,49,28,15,13,6,12
Wimbledon,103401,R,190,CZE,34.96235455,285,165,104735,R,180,GER,28.09034908,87,629,6-3 6-7(5) 6-3 5-7 6-4,R128,199,18,0,182,135,99,23,27,11,14,7,7,151,105,76,21,25,5,10
Wimbledon,105138,R,,ESP,26.19028063,23,1580,105449,R,188,USA,24.49555099,70,727,6-3 6-7(3) 6-4 7-5,R128,170,3,1,135,100,73,23,22,8,9,10,7,132,77,56,28,21,3,7
Wimbledon,104731,R,203,RSA,28.09856263,18,1745,105379,R,181,SLO,24.93086927,140,416,6-3 7-5 6-2,R128,108,23,3,98,69,59,12,15,8,8,9,2,78,43,34,14,14,1,5
Wimbledon,104273,R,188,FRA,30.56810404,50,885,103835,R,183,ITA,32.79671458,117,523,7-6(1) 6-2 6-4,R128,98,12,2,84,53,39,21,15,3,6,2,3,94,66,39,10,15,1,7
Wimbledon,105047,R,,GER,26.5927447,251,191,104559,R,188,RUS,29.08418891,61,798,2-6 6-4 6-2 6-2,R128,137,19,5,92,56,44,19,17,3,6,6,4,115,70,42,21,17,7,13
Wimbledon,104926,R,178,ITA,27.08281999,15,2155,104864,R,183,USA,27.37850787,148,394,2-6 1-6 6-4 6-1 9-7,R128,189,9,7,157,94,66,27,24,11,17,20,3,143,90,66,24,24,8,14
Wimbledon,105777,R,188,BUL,23.10472279,13,2595,105992,R,183,USA,22.12731006,150,386,7-6(1) 6-3 6-2,R128,101,4,3,83,51,42,21,14,4,4,9,4,87,53,36,13,15,3,7
Wimbledon,106291,R,,AUS,20.38877481,236,204,106233,R,,AUT,20.80219028,57,851,7-5 6-4 3-6 6-4,R128,174,14,4,146,90,62,31,20,9,12,7,2,128,85,52,26,21,6,11
Wimbledon,103794,R,178,GER,33.01848049,65,783,105385,L,183,USA,24.91718001,69,732,6-4 6-3 6-4,R128,99,13,4,92,66,52,13,14,5,5,7,0,90,60,41,12,15,10,14
Wimbledon,105238,R,180,UKR,25.62354552,19,1680,105032,R,,AUS,26.67761807,124,471,7-5 7-6(2) 7-6(5),R128,115,14,1,105,78,63,19,18,0,0,24,3,113,76,64,18,18,3,4
Wimbledon,104919,R,188,ARG,27.10746064,64,784,104312,R,190,ITA,30.33538672,36,1105,6-3 2-6 4-6 7-6(5) 6-4,R128,195,22,5,162,97,70,36,24,6,9,6,5,142,89,74,27,25,5,8
Wimbledon,104571,R,183,CYP,29.01574264,119,515,104460,R,196,GER,29.53867214,79,668,6-4 7-5 2-6 7-6(4),R128,137,13,5,127,77,59,27,21,2,5,14,3,142,102,73,19,21,9,12
Wimbledon,105723,R,185,RUS,23.33196441,118,519,105554,R,175,GBR,24.08487337,143,404,6-1 7-5 3-6 7-6(5),R128,145,19,0,132,83,65,23,20,3,5,15,7,121,73,56,18,20,5,9
Wimbledon,103970,R,175,ESP,32.22450376,7,4190,105807,R,,ESP,22.9486653,60,809,6-0 6-7(3) 6-1 6-1,R128,143,10,3,116,88,62,13,16,9,11,11,1,100,71,41,8,16,5,15
Wimbledon,104527,R,183,SUI,29.23750856,3,5420,105311,R,,POR,25.23203285,41,1030,6-3 6-4 6-3,R128,95,18,2,80,51,44,16,14,0,0,0,0,90,66,45,12,14,8,12
Wimbledon,104229,R,180,TPE,30.85831622,47,958,104873,R,,KAZ,27.35112936,102,560,6-4 4-6 6-4 1-6 6-1,R128,159,9,5,134,94,70,21,22,12,15,22,2,125,85,67,15,22,2,6
Wimbledon,104714,R,188,GER,28.22450376,110,535,103188,R,173,USA,36.14510609,94,593,6-4 6-4 6-7(5) 4-6 7-5,R128,230,16,7,195,145,106,18,27,24,28,8,8,180,116,79,33,27,16,22
Wimbledon,104797,R,188,UZB,27.79192334,45,985,104098,R,185,RUS,31.52908966,31,1200,7-5 6-4 3-6 6-2,R128,143,16,1,95,65,57,16,19,1,3,11,6,159,103,61,32,20,15,20
Wimbledon,103852,L,188,ESP,32.75564682,26,1455,105216,R,,JPN,25.76043806,145,399,7-6(6) 7-6(6) 7-6(7),R128,165,20,5,116,69,59,27,18,6,7,18,5,147,95,71,23,18,3,4
Wimbledon,105302,U,,CRO,25.29500342,163,345,104268,L,185,COL,30.60643395,55,853,6-4 6-3 7-5,R128,104,18,6,106,65,47,22,16,8,10,5,6,86,52,35,17,15,5,10
Wimbledon,103813,L,185,FIN,32.91718001,62,790,105643,L,190,ARG,23.71526352,37,1099,6-3 7-6(3) 7-5,R128,107,4,0,92,67,58,16,17,1,1,7,3,93,55,45,19,16,4,6
Wimbledon,104545,R,206,USA,29.15811088,11,2690,105651,U,,GBR,23.69336071,234,205,7-5 6-3 6-4,R128,110,26,1,90,66,54,14,16,7,7,4,6,97,58,43,20,15,5,8
Wimbledon,105668,R,203,POL,23.60848734,25,1510,104500,R,180,IND,29.35523614,125,462,4-6 6-3 6-3 3-6 6-3,R128,184,8,19,133,71,58,30,23,7,11,14,4,152,78,60,33,23,6,12
Wimbledon,103720,R,180,AUS,33.32511978,48,950,104308,R,185,POL,30.34907598,120,512,6-2 6-7(14) 6-1 6-4,R128,182,8,4,121,67,50,29,19,2,5,15,5,146,86,55,22,18,11,19
Wimbledon,105173,L,183,FRA,25.98220397,81,664,105137,R,183,ESP,26.20944559,82,662,6-2 6-3 6-4,R128,102,10,2,80,57,43,14,13,3,3,14,3,97,63,39,16,14,13,18
Wimbledon,103990,R,180,ESP,32.14510609,22,1630,105041,R,185,SVK,26.63655031,88,629,7-6(5) 1-6 6-2 6-4,R128,132,12,1,107,73,57,18,19,2,6,6,3,142,100,63,23,18,15,19
Wimbledon,104719,R,190,ESP,28.19712526,30,1250,103917,R,190,FRA,32.41889117,54,860,6-4 7-6(6) 6-7(7) 6-4,R128,194,19,1,158,103,71,34,22,9,11,10,6,145,88,64,31,22,7,11
Wimbledon,105053,R,188,COL,26.57084189,35,1118,104593,R,185,ESP,28.87611225,96,587,6-1 7-5 6-0,R128,89,3,1,71,48,40,10,12,3,4,4,3,81,50,29,10,12,5,12
Wimbledon,104180,L,193,LUX,31.12388775,103,555,103898,R,185,FRA,32.5065024,46,970,6-4 7-6(6) 7-6(5),R128,136,28,5,97,64,62,18,17,1,1,17,7,114,76,61,20,17,5,6
Wimbledon,103819,R,185,SUI,32.8733744,4,4945,103893,R,183,ITA,32.52019165,83,653,6-1 6-1 6-3,R128,93,9,1,69,48,37,15,12,5,5,4,3,98,49,30,17,11,17,23
Wimbledon,105683,R,196,CAN,23.4880219,9,3245,105051,R,188,AUS,26.57357974,85,632,6-2 6-4 6-4,R128,95,30,1,76,54,46,11,14,1,1,2,2,83,57,35,14,14,3,7
Wimbledon,106058,R,185,USA,21.74401095,77,698,105732,R,,FRA,23.26625599,130,447,6-7(5) 6-2 7-6(5) 6-4,R128,171,13,2,126,82,64,32,21,1,1,18,6,161,102,78,28,21,8,11
Wimbledon,103997,R,190,POL,32.10403833,72,713,105526,R,,GER,24.1615332,66,766,7-6(6) 6-4 6-4,R128,148,25,6,118,72,55,27,16,7,7,14,2,99,63,49,18,16,5,7
Wimbledon,105583,R,180,SRB,23.98083504,84,650,104198,R,188,ESP,31.05270363,34,1163,7-6(5) 6-2 3-6 3-6 6-3,R128,184,12,3,170,123,85,23,23,13,16,9,5,146,88,68,29,24,9,13
Wimbledon,104259,R,178,GER,30.68583162,28,1440,104997,R,190,NED,26.84736482,59,818,6-4 6-4 6-2,R128,76,9,0,79,60,45,14,14,2,2,5,3,79,48,35,13,14,5,9
Wimbledon,104620,R,183,ITA,28.7063655,132,445,105147,R,180,JPN,26.0971937,129,448,7-5 7-6(3) 3-6 7-6(5),R128,179,20,2,127,77,63,30,22,5,7,11,2,155,100,64,38,23,10,12
Wimbledon,106045,R,180,USA,21.84804928,136,428,104947,R,190,TUR,27.03353867,151,384,7-6(3) 6-4 4-6 7-5,R128,168,11,5,140,80,56,32,22,9,14,10,1,150,86,57,31,22,5,11
Wimbledon,105453,R,178,JPN,24.48186174,12,2690,104932,L,203,FRA,27.06913073,73,711,6-4 7-6(5) 7-5,R128,109,8,1,93,62,51,22,17,0,0,20,8,91,61,50,16,17,2,4
Wimbledon,104755,R,185,FRA,28.01368925,14,2415,105902,R,183,AUS,22.4202601,161,346,6-7(3) 6-3 3-6 6-0 6-1,R128,164,22,5,123,86,73,19,22,6,7,12,2,145,93,55,29,21,11,17
Wimbledon,106401,R,,AUS,19.15674196,144,400,103565,R,185,FRA,34.09993155,78,687,7-6(2) 7-6(1) 6-7(6) 6-2,R128,144,29,4,150,107,83,20,22,9,12,9,20,174,94,63,39,22,12,17
Wimbledon,106210,L,,CZE,20.95277207,68,741,103607,R,173,DOM,33.88911704,91,600,5-1 RET,R128,22,3,0,14,7,7,5,3,0,0,0,1,26,19,10,2,3,4,6
